Timestamp	HTS221_Temp	HTS221_Hum	SS_Temp	SS_Moist	BH1750_Lux	VPD
11/30/2020 09:07:43	24.12	105.22	22.85	1015.00	4278.33	0.72
11/30/2020 09:07:48	24.10	105.36	23.07	1015.00	4312.50	0.72
11/30/2020 09:07:53	24.12	105.49	22.75	1015.00	4317.50	0.72
11/30/2020 09:07:58	24.12	105.64	22.85	1016.00	4312.50	0.72
11/30/2020 09:08:04	24.13	105.70	22.95	1015.00	4297.08	0.73
11/30/2020 09:08:09	24.13	105.79	22.75	1016.00	4266.67	0.73
11/30/2020 09:08:14	24.10	105.87	22.85	1016.00	4257.08	0.72
11/30/2020 09:08:19	24.10	105.88	22.75	1016.00	4257.92	0.72
11/30/2020 09:08:24	24.13	105.80	23.28	1016.00	4249.17	0.73
11/30/2020 09:08:29	24.10	105.83	22.95	1016.00	4270.42	0.72
11/30/2020 09:08:34	24.12	105.93	22.95	1015.00	4317.92	0.72
11/30/2020 09:08:40	24.13	105.92	22.85	1016.00	4307.08	0.73
11/30/2020 09:08:45	24.12	105.99	22.85	1016.00	4279.17	0.72
11/30/2020 09:08:50	24.13	105.99	23.17	1015.00	4246.67	0.73
11/30/2020 09:08:55	24.13	106.00	22.85	1016.00	4258.75	0.73
11/30/2020 09:09:00	24.13	105.97	22.95	1016.00	4265.83	0.73
11/30/2020 09:09:05	24.15	106.05	22.43	1016.00	4291.25	0.73
11/30/2020 09:09:11	24.13	105.93	22.95	1016.00	4261.67	0.73
11/30/2020 09:09:16	24.13	105.96	23.28	1016.00	4257.50	0.73
11/30/2020 09:09:21	24.12	105.85	22.85	1016.00	4249.58	0.72
11/30/2020 09:09:26	24.08	105.89	23.17	1015.00	4249.58	0.72
11/30/2020 09:09:31	24.10	105.72	23.07	1016.00	4279.58	0.72
11/30/2020 09:09:36	24.17	105.62	23.07	1016.00	4317.08	0.73
11/30/2020 09:09:42	24.17	105.65	23.28	1016.00	4289.58	0.73
11/30/2020 09:09:47	24.13	105.61	23.17	1016.00	4311.67	0.73
11/30/2020 09:09:52	24.17	105.58	22.85	1016.00	4300.83	0.73
11/30/2020 09:09:57	24.12	105.61	22.75	1016.00	4280.42	0.72
11/30/2020 09:10:02	24.10	105.65	22.75	1016.00	4261.67	0.72
11/30/2020 09:10:07	24.13	105.71	23.07	1016.00	4260.42	0.73
11/30/2020 09:10:12	24.13	105.86	22.85	1016.00	4258.33	0.73
11/30/2020 09:10:18	24.15	105.82	22.95	1016.00	4261.25	0.73
11/30/2020 09:10:23	24.19	105.85	22.85	1015.00	4262.92	0.73
11/30/2020 09:10:28	24.15	105.87	22.85	1016.00	4257.92	0.73
11/30/2020 09:10:33	24.17	105.87	23.07	1016.00	4265.83	0.73
11/30/2020 09:10:38	24.15	105.95	22.64	1016.00	4252.50	0.73
11/30/2020 09:10:43	24.15	106.08	23.28	1016.00	4287.08	0.73
11/30/2020 09:10:49	24.15	106.16	22.85	1016.00	4311.25	0.73
11/30/2020 09:10:54	24.15	106.27	22.75	1016.00	4290.42	0.73
11/30/2020 09:10:59	24.15	106.38	23.07	1016.00	4256.67	0.73
11/30/2020 09:11:04	24.12	106.44	22.95	1016.00	4257.92	0.72
11/30/2020 09:11:09	24.13	106.50	23.07	1016.00	4296.67	0.73
11/30/2020 09:11:14	24.13	106.55	23.39	1015.00	4263.75	0.73
11/30/2020 09:11:19	24.13	106.58	23.17	1016.00	4253.75	0.73
11/30/2020 09:11:25	24.15	106.64	22.95	1016.00	4277.92	0.73
11/30/2020 09:11:30	24.13	106.75	22.85	1016.00	4287.92	0.73
11/30/2020 09:11:35	24.15	106.81	23.07	1016.00	4296.25	0.73
11/30/2020 09:11:40	24.15	106.78	22.85	1016.00	4313.75	0.73
11/30/2020 09:11:45	24.15	106.88	22.85	1016.00	4318.75	0.73
11/30/2020 09:11:50	24.15	106.90	22.75	1016.00	4300.00	0.73
11/30/2020 09:11:56	24.15	107.02	23.07	1016.00	4285.83	0.73
11/30/2020 09:12:01	24.17	106.99	23.17	1016.00	4287.50	0.73
11/30/2020 09:12:06	24.17	107.00	23.17	1016.00	4294.58	0.73
11/30/2020 09:12:11	24.17	107.04	23.17	1016.00	4312.50	0.73
11/30/2020 09:12:16	24.15	107.14	22.85	1016.00	4310.83	0.73
11/30/2020 09:12:21	24.15	107.16	23.07	1016.00	4278.33	0.73
11/30/2020 09:12:27	24.15	107.27	22.95	1016.00	4270.00	0.73
11/30/2020 09:12:32	24.19	107.33	23.17	1016.00	4266.67	0.73
11/30/2020 09:12:37	24.15	107.40	22.85	1015.00	4277.08	0.73
11/30/2020 09:12:42	24.17	107.42	23.28	1016.00	4282.08	0.73
11/30/2020 09:12:47	24.15	107.55	23.60	1016.00	4300.83	0.73
11/30/2020 09:12:52	24.13	107.53	23.39	1016.00	4315.42	0.73
11/30/2020 09:12:57	24.15	107.30	22.95	1016.00	4313.33	0.73
11/30/2020 09:13:03	24.15	107.00	23.60	1016.00	4282.50	0.73
11/30/2020 09:13:08	24.15	106.55	23.17	1016.00	4270.42	0.73
11/30/2020 09:13:13	24.13	106.14	22.85	1015.00	4260.00	0.73
11/30/2020 09:13:18	24.13	105.54	23.17	1016.00	4249.17	0.73
11/30/2020 09:13:23	24.15	105.22	23.28	1016.00	4263.33	0.73
11/30/2020 09:13:28	24.17	104.89	22.85	1016.00	4264.58	0.73
11/30/2020 09:13:34	24.17	104.66	23.17	1016.00	4252.50	0.73
11/30/2020 09:13:39	24.17	104.51	23.07	1016.00	4252.92	0.73
11/30/2020 09:13:44	24.17	104.56	23.28	1016.00	4254.17	0.73
11/30/2020 09:13:49	24.17	104.53	23.17	1015.00	4255.83	0.73
11/30/2020 09:13:54	24.17	104.78	23.17	1016.00	4258.75	0.73
11/30/2020 09:13:59	24.19	104.89	22.95	1016.00	4252.92	0.73
11/30/2020 09:14:04	24.15	105.26	23.28	1016.00	4253.33	0.73
11/30/2020 09:14:10	24.13	105.45	22.64	1016.00	4250.83	0.73
11/30/2020 09:14:15	24.19	105.63	22.95	1016.00	4312.08	0.73
11/30/2020 09:14:20	24.15	105.74	22.95	1016.00	4317.50	0.73
11/30/2020 09:14:25	24.15	105.85	22.95	1015.00	4320.00	0.73
11/30/2020 09:14:30	24.19	105.98	22.95	1016.00	4309.17	0.73
11/30/2020 09:14:35	24.17	105.83	23.17	1016.00	4309.58	0.73
11/30/2020 09:14:41	24.13	105.66	23.39	1016.00	4305.42	0.73
11/30/2020 09:14:46	24.15	105.44	22.64	1016.00	4300.00	0.73
11/30/2020 09:14:51	24.15	105.13	22.85	1016.00	4295.00	0.73
11/30/2020 09:14:56	24.15	104.95	23.07	1016.00	4270.00	0.73
11/30/2020 09:15:01	24.15	104.81	22.95	1016.00	4289.17	0.73
11/30/2020 09:15:06	24.13	104.88	23.07	1015.00	4310.83	0.73
11/30/2020 09:15:12	24.17	104.90	22.95	1016.00	4309.58	0.73
11/30/2020 09:15:17	24.13	105.00	22.43	1016.00	4298.33	0.73
11/30/2020 09:15:22	24.15	105.10	23.17	1016.00	4300.83	0.73
11/30/2020 09:15:27	24.13	105.28	22.85	1016.00	4301.67	0.73
11/30/2020 09:15:32	24.12	105.46	22.75	1016.00	4299.58	0.72
11/30/2020 09:15:37	24.17	105.59	22.75	1016.00	4298.75	0.73
11/30/2020 09:15:42	24.13	105.67	23.07	1016.00	4257.08	0.73
11/30/2020 09:15:48	24.15	105.81	22.75	1016.00	4251.25	0.73
11/30/2020 09:15:53	24.15	105.91	22.95	1016.00	4256.67	0.73
11/30/2020 09:15:58	24.17	105.87	22.95	1016.00	4270.83	0.73
11/30/2020 09:16:03	24.15	105.96	23.07	1015.00	4314.17	0.73
11/30/2020 09:16:08	24.15	105.98	23.07	1016.00	4323.33	0.73
11/30/2020 09:16:13	24.19	106.02	23.28	1015.00	4292.50	0.73
11/30/2020 09:16:19	24.17	105.95	23.17	1016.00	4260.42	0.73
11/30/2020 09:16:24	24.13	106.04	23.17	1016.00	4272.08	0.73
11/30/2020 09:16:29	24.19	106.09	23.17	1016.00	4303.33	0.73
11/30/2020 09:16:34	24.17	106.14	23.07	1016.00	4315.83	0.73
11/30/2020 09:16:39	24.19	106.19	23.50	1016.00	4308.33	0.73
11/30/2020 09:16:44	24.17	106.26	23.07	1016.00	4277.50	0.73
11/30/2020 09:16:50	24.13	106.33	23.17	1016.00	4273.33	0.73
11/30/2020 09:16:55	24.17	106.41	22.75	1016.00	4266.67	0.73
11/30/2020 09:17:00	24.19	106.38	23.28	1016.00	4277.92	0.73
11/30/2020 09:17:05	24.15	106.28	23.07	1016.00	4282.50	0.73
11/30/2020 09:17:10	24.13	106.18	22.85	1015.00	4259.17	0.73
11/30/2020 09:17:15	24.17	106.10	23.07	1016.00	4265.00	0.73
11/30/2020 09:17:20	24.17	106.20	23.39	1016.00	4265.42	0.73
11/30/2020 09:17:26	24.17	106.27	23.39	1016.00	4268.75	0.73
11/30/2020 09:17:31	24.19	106.36	22.64	1016.00	4252.50	0.73
11/30/2020 09:17:36	24.15	106.50	22.75	1016.00	4257.50	0.73
11/30/2020 09:17:41	24.17	106.56	23.28	1016.00	4282.92	0.73
11/30/2020 09:17:46	24.17	106.58	22.85	1016.00	4279.17	0.73
11/30/2020 09:17:51	24.15	106.57	23.17	1016.00	4305.42	0.73
11/30/2020 09:17:57	24.15	106.25	23.07	1016.00	4302.92	0.73
11/30/2020 09:18:02	24.15	105.88	23.17	1016.00	4316.25	0.73
11/30/2020 09:18:07	24.19	105.45	23.28	1016.00	4319.17	0.73
11/30/2020 09:18:12	24.17	104.93	23.50	1016.00	4316.25	0.73
11/30/2020 09:18:17	24.17	104.54	23.28	1016.00	4308.75	0.73
11/30/2020 09:18:22	24.15	104.18	22.95	1016.00	4290.83	0.73
11/30/2020 09:18:28	24.15	103.98	23.39	1016.00	4255.42	0.73
11/30/2020 09:18:33	24.15	103.84	23.39	1016.00	4252.08	0.73
11/30/2020 09:18:38	24.17	103.80	23.07	1016.00	4295.83	0.73
11/30/2020 09:18:43	24.15	103.87	23.17	1015.00	4280.42	0.73
11/30/2020 09:18:48	24.15	103.96	23.17	1016.00	4265.00	0.73
11/30/2020 09:18:53	24.17	103.98	22.85	1016.00	4276.67	0.73
11/30/2020 09:18:58	24.15	104.15	22.95	1016.00	4264.17	0.73
11/30/2020 09:19:04	24.19	104.34	23.17	1016.00	4281.25	0.73
11/30/2020 09:19:09	24.17	104.50	23.60	1016.00	4273.33	0.73
11/30/2020 09:19:14	24.15	104.58	22.85	1016.00	4259.58	0.73
11/30/2020 09:19:19	24.17	104.67	23.50	1016.00	4309.58	0.73
11/30/2020 09:19:24	24.17	104.79	23.50	1016.00	4312.92	0.73
11/30/2020 09:19:29	24.21	104.83	22.85	1016.00	4319.17	0.73
11/30/2020 09:19:35	24.17	105.05	23.17	1016.00	4318.75	0.73
11/30/2020 09:19:40	24.19	105.03	22.85	1016.00	4317.50	0.73
11/30/2020 09:19:45	24.19	105.18	23.81	1016.00	4312.50	0.73
11/30/2020 09:19:50	24.17	105.23	22.75	1016.00	4298.33	0.73
11/30/2020 09:19:55	24.15	105.21	23.39	1016.00	4264.58	0.73
11/30/2020 09:20:00	24.17	105.28	22.85	1016.00	4258.33	0.73
11/30/2020 09:20:06	24.19	105.34	22.85	1016.00	4311.25	0.73
11/30/2020 09:20:11	24.17	105.38	23.17	1016.00	4305.83	0.73
11/30/2020 09:20:16	24.21	105.45	22.85	1016.00	4285.83	0.73
11/30/2020 09:20:21	24.15	105.55	23.28	1016.00	4254.17	0.73
11/30/2020 09:20:26	24.17	105.53	23.17	1016.00	4252.08	0.73
11/30/2020 09:20:31	24.17	105.64	23.07	1016.00	4265.42	0.73
11/30/2020 09:20:36	24.19	105.69	23.07	1016.00	4266.25	0.73
11/30/2020 09:20:42	24.21	105.81	23.07	1016.00	4285.00	0.73
11/30/2020 09:20:47	24.19	105.88	23.39	1016.00	4255.42	0.73
11/30/2020 09:20:52	24.22	106.06	22.85	1016.00	4250.00	0.73
11/30/2020 09:20:57	24.17	106.16	23.17	1016.00	4267.92	0.73
11/30/2020 09:21:02	24.19	106.27	23.07	1015.00	4317.50	0.73
11/30/2020 09:21:07	24.19	106.45	22.95	1016.00	4315.83	0.73
11/30/2020 09:21:13	24.17	106.43	22.95	1016.00	4310.42	0.73
11/30/2020 09:21:18	24.19	106.51	23.17	1016.00	4297.08	0.73
11/30/2020 09:21:23	24.21	106.58	22.95	1016.00	4265.83	0.73
11/30/2020 09:21:28	24.21	106.55	23.17	1016.00	4248.75	0.73
11/30/2020 09:21:33	24.19	106.47	23.17	1016.00	4304.17	0.73
11/30/2020 09:21:38	24.17	106.43	23.07	1016.00	4288.33	0.73
11/30/2020 09:21:43	24.21	106.37	22.85	1016.00	4252.92	0.73
11/30/2020 09:21:49	24.19	106.31	23.07	1016.00	4252.92	0.73
11/30/2020 09:21:54	24.21	106.26	22.95	1016.00	4287.92	0.73
11/30/2020 09:21:59	24.22	106.23	23.17	1016.00	4315.83	0.73
11/30/2020 09:22:04	24.19	106.23	23.50	1016.00	4313.75	0.73
11/30/2020 09:22:09	24.21	106.23	23.07	1016.00	4287.92	0.73
11/30/2020 09:22:14	24.19	106.29	22.95	1015.00	4277.08	0.73
11/30/2020 09:22:20	24.22	106.27	22.95	1016.00	4284.58	0.73
11/30/2020 09:22:25	24.21	106.36	22.85	1016.00	4295.00	0.73
11/30/2020 09:22:30	24.19	106.44	23.17	1016.00	4307.50	0.73
11/30/2020 09:22:35	24.19	106.40	23.39	1016.00	4307.50	0.73
11/30/2020 09:22:40	24.21	106.47	22.75	1016.00	4315.00	0.73
11/30/2020 09:22:45	24.19	106.49	23.28	1016.00	4312.92	0.73
11/30/2020 09:22:51	24.17	106.53	22.64	1016.00	4314.58	0.73
11/30/2020 09:22:56	24.24	106.56	22.85	1016.00	4315.00	0.73
11/30/2020 09:23:01	24.24	106.61	23.07	1016.00	4254.17	0.73
11/30/2020 09:23:06	24.21	106.67	23.28	1015.00	4253.33	0.73
11/30/2020 09:23:11	24.22	106.66	22.95	1016.00	4247.92	0.73
11/30/2020 09:23:16	24.21	106.70	23.07	1016.00	4247.08	0.73
11/30/2020 09:23:22	24.21	106.65	22.85	1016.00	4247.08	0.73
11/30/2020 09:23:27	24.19	106.76	23.07	1016.00	4248.33	0.73
11/30/2020 09:23:32	24.19	106.62	23.17	1016.00	4250.00	0.73
11/30/2020 09:23:37	24.19	106.58	23.07	1016.00	4255.00	0.73
11/30/2020 09:23:42	24.21	106.47	22.85	1015.00	4283.75	0.73
11/30/2020 09:23:47	24.19	106.30	22.95	1016.00	4287.08	0.73
11/30/2020 09:23:52	24.17	106.20	23.39	1016.00	4299.58	0.73
11/30/2020 09:23:58	24.21	106.05	23.39	1016.00	4315.00	0.73
11/30/2020 09:24:03	24.22	105.76	23.28	1016.00	4311.67	0.73
11/30/2020 09:24:08	24.21	105.45	22.95	1016.00	4310.42	0.73
11/30/2020 09:24:13	24.22	105.13	23.07	1016.00	4307.92	0.73
11/30/2020 09:24:18	24.19	105.11	23.07	1016.00	4307.92	0.73
11/30/2020 09:24:23	24.19	105.11	23.50	1016.00	4306.25	0.73
11/30/2020 09:24:29	24.22	105.05	23.39	1016.00	4251.67	0.73
11/30/2020 09:24:34	24.21	105.12	22.85	1016.00	4250.00	0.73
11/30/2020 09:24:39	24.17	105.27	23.17	1016.00	4250.00	0.73
11/30/2020 09:24:44	24.21	105.29	23.28	1016.00	4249.17	0.73
11/30/2020 09:24:49	24.19	105.47	22.95	1015.00	4255.83	0.73
11/30/2020 09:24:54	24.22	105.58	23.07	1016.00	4262.50	0.73
11/30/2020 09:25:00	24.21	105.72	22.75	1016.00	4269.17	0.73
11/30/2020 09:25:05	24.22	105.70	22.75	1016.00	4251.67	0.73
11/30/2020 09:25:10	24.17	105.85	23.17	1016.00	4260.83	0.73
11/30/2020 09:25:15	24.21	105.96	22.85	1015.00	4303.33	0.73
11/30/2020 09:25:20	24.19	106.00	23.28	1016.00	4277.08	0.73
11/30/2020 09:25:25	24.19	106.11	23.28	1016.00	4251.25	0.73
11/30/2020 09:25:30	24.21	106.16	22.95	1016.00	4247.08	0.73
11/30/2020 09:25:36	24.21	106.35	22.85	1016.00	4256.25	0.73
11/30/2020 09:25:41	24.19	106.30	22.95	1016.00	4266.67	0.73
11/30/2020 09:25:46	24.26	106.34	22.85	1016.00	4309.58	0.74
11/30/2020 09:25:51	24.21	106.33	23.17	1016.00	4306.67	0.73
11/30/2020 09:25:56	24.19	106.44	23.07	1016.00	4258.33	0.73
11/30/2020 09:26:01	24.22	106.42	22.95	1016.00	4284.58	0.73
11/30/2020 09:26:07	24.21	106.48	23.28	1016.00	4301.25	0.73
11/30/2020 09:26:12	24.22	106.58	23.28	1016.00	4313.75	0.73
11/30/2020 09:26:17	24.21	106.54	23.07	1016.00	4302.92	0.73
11/30/2020 09:26:22	24.22	106.39	23.07	1016.00	4275.42	0.73
11/30/2020 09:26:27	24.22	106.31	23.39	1016.00	4271.25	0.73
11/30/2020 09:26:32	24.21	106.24	23.39	1016.00	4271.25	0.73
11/30/2020 09:26:38	24.26	106.29	23.07	1016.00	4295.83	0.74
11/30/2020 09:26:43	24.19	106.31	22.95	1016.00	4270.00	0.73
11/30/2020 09:26:48	24.22	106.33	23.07	1015.00	4289.17	0.73
11/30/2020 09:26:53	24.19	106.39	22.95	1016.00	4269.58	0.73
11/30/2020 09:26:58	24.21	106.50	23.28	1016.00	4251.25	0.73
11/30/2020 09:27:03	24.21	106.55	22.95	1016.00	4267.50	0.73
11/30/2020 09:27:08	24.19	106.59	23.39	1016.00	4318.75	0.73
11/30/2020 09:27:14	24.19	106.57	23.07	1016.00	4312.92	0.73
11/30/2020 09:27:19	24.24	106.62	22.95	1016.00	4299.58	0.73
11/30/2020 09:27:24	24.22	106.73	23.07	1016.00	4271.67	0.73
11/30/2020 09:27:29	24.21	106.80	23.07	1016.00	4278.33	0.73
11/30/2020 09:27:34	24.22	106.80	22.95	1016.00	4283.75	0.73
11/30/2020 09:27:39	24.22	106.86	23.39	1016.00	4275.83	0.73
11/30/2020 09:27:45	24.21	106.83	23.07	1016.00	4252.92	0.73
11/30/2020 09:27:50	24.21	106.71	23.39	1016.00	4254.58	0.73
11/30/2020 09:27:55	24.21	106.58	22.85	1016.00	4299.58	0.73
11/30/2020 09:28:00	24.19	106.32	23.07	1016.00	4298.33	0.73
11/30/2020 09:28:05	24.24	105.99	23.50	1016.00	4255.00	0.73
11/30/2020 09:28:10	24.21	105.64	23.07	1016.00	4318.33	0.73
11/30/2020 09:28:16	24.19	105.30	22.95	1016.00	4299.17	0.73
11/30/2020 09:28:21	24.17	104.94	23.07	1016.00	4287.92	0.73
11/30/2020 09:28:26	24.26	104.56	23.17	1016.00	4282.08	0.74
11/30/2020 09:28:31	24.19	104.15	22.85	1016.00	4290.83	0.73
11/30/2020 09:28:36	24.19	103.95	23.28	1015.00	4315.00	0.73
11/30/2020 09:28:41	24.21	103.72	23.50	1016.00	4310.83	0.73
11/30/2020 09:28:47	24.19	103.65	23.28	1016.00	4280.42	0.73
11/30/2020 09:28:52	24.22	103.48	22.95	1016.00	4259.58	0.73
11/30/2020 09:28:57	24.24	103.48	23.07	1016.00	4251.25	0.73
11/30/2020 09:29:02	24.24	103.49	22.95	1016.00	4261.25	0.73
11/30/2020 09:29:07	24.24	103.53	22.95	1016.00	4298.33	0.73
11/30/2020 09:29:12	24.21	103.67	22.95	1016.00	4320.42	0.73
11/30/2020 09:29:17	24.19	103.94	22.95	1016.00	4282.50	0.73
11/30/2020 09:29:23	24.24	104.22	23.28	1016.00	4260.42	0.73
11/30/2020 09:29:28	24.19	104.43	22.95	1016.00	4262.50	0.73
11/30/2020 09:29:33	24.19	104.70	23.50	1016.00	4284.58	0.73
11/30/2020 09:29:38	24.19	104.89	23.60	1016.00	4264.58	0.73
11/30/2020 09:29:43	24.21	104.66	23.07	1016.00	4250.83	0.73
11/30/2020 09:29:48	24.22	103.71	23.50	1016.00	4253.75	0.73
11/30/2020 09:29:54	24.21	102.69	23.28	1016.00	4258.75	0.73
11/30/2020 09:29:59	24.24	101.98	23.07	1016.00	4259.17	0.73
11/30/2020 09:30:04	24.19	101.72	23.39	1016.00	4250.83	0.73
11/30/2020 09:30:09	24.21	101.65	22.75	1016.00	4249.58	0.73
11/30/2020 09:30:14	24.19	101.53	23.17	1016.00	4276.67	0.73
11/30/2020 09:30:19	24.19	101.56	22.85	1016.00	4247.92	0.73
11/30/2020 09:30:25	24.19	101.49	22.85	1016.00	4251.25	0.73
11/30/2020 09:30:30	24.19	101.59	22.85	1016.00	4252.92	0.73
11/30/2020 09:30:35	24.19	101.44	22.85	1016.00	4249.17	0.73
11/30/2020 09:30:40	24.17	101.34	23.39	1016.00	4253.33	0.73
11/30/2020 09:30:45	24.21	101.30	23.17	1016.00	4265.83	0.73
11/30/2020 09:30:50	24.21	101.32	22.95	1016.00	4285.42	0.73
11/30/2020 09:30:55	24.19	101.39	23.39	1016.00	4275.83	0.73
11/30/2020 09:31:01	24.22	101.49	22.85	1016.00	4250.42	0.73
11/30/2020 09:31:06	24.21	101.64	22.95	1015.00	4315.83	0.73
11/30/2020 09:31:11	24.21	101.81	22.75	1016.00	4295.42	0.73
11/30/2020 09:31:16	24.19	102.07	22.95	1016.00	4257.08	0.73
11/30/2020 09:31:21	24.22	102.31	23.07	1016.00	4250.42	0.73
11/30/2020 09:31:26	24.22	102.50	22.85	1016.00	4260.42	0.73
11/30/2020 09:31:32	24.22	102.73	22.85	1016.00	4264.58	0.73
11/30/2020 09:31:37	24.21	102.91	23.17	1016.00	4254.17	0.73
11/30/2020 09:31:42	24.19	102.91	22.85	1016.00	4251.67	0.73
11/30/2020 09:31:47	24.21	102.83	23.07	1015.00	4309.17	0.73
11/30/2020 09:31:52	24.22	102.84	23.28	1015.00	4317.08	0.73
11/30/2020 09:31:57	24.22	102.82	23.07	1016.00	4316.25	0.73
11/30/2020 09:32:03	24.21	102.86	23.17	1016.00	4300.83	0.73
11/30/2020 09:32:08	24.22	102.87	22.64	1016.00	4310.42	0.73
11/30/2020 09:32:13	24.22	102.96	23.17	1016.00	4309.58	0.73
11/30/2020 09:32:18	24.21	103.14	22.64	1016.00	4295.00	0.73
11/30/2020 09:32:23	24.21	103.18	22.95	1016.00	4275.83	0.73
11/30/2020 09:32:28	24.21	103.25	22.75	1016.00	4272.08	0.73
11/30/2020 09:32:33	24.22	103.38	22.95	1016.00	4310.83	0.73
11/30/2020 09:32:39	24.22	103.53	22.85	1016.00	4315.83	0.73
11/30/2020 09:32:44	24.22	103.61	22.75	1016.00	4264.58	0.73
11/30/2020 09:32:49	24.26	103.72	23.07	1015.00	4252.92	0.74
11/30/2020 09:32:54	24.24	103.86	23.07	1016.00	4277.50	0.73
11/30/2020 09:32:59	24.21	103.85	23.07	1015.00	4290.42	0.73
11/30/2020 09:33:04	24.22	104.05	23.28	1016.00	4297.08	0.73
11/30/2020 09:33:10	24.22	104.08	23.07	1016.00	4310.83	0.73
11/30/2020 09:33:15	24.26	104.21	23.07	1016.00	4255.83	0.74
11/30/2020 09:33:20	24.24	104.23	23.07	1016.00	4250.83	0.73
11/30/2020 09:33:25	24.22	104.22	23.17	1016.00	4250.83	0.73
11/30/2020 09:33:30	24.22	104.30	23.17	1016.00	4254.17	0.73
11/30/2020 09:33:35	24.21	104.46	23.07	1016.00	4279.58	0.73
11/30/2020 09:33:41	24.22	104.49	23.17	1016.00	4305.83	0.73
11/30/2020 09:33:46	24.26	104.61	23.07	1016.00	4313.33	0.74
11/30/2020 09:33:51	24.21	104.79	23.39	1016.00	4266.67	0.73
11/30/2020 09:33:56	24.19	104.85	23.07	1016.00	4254.17	0.73
11/30/2020 09:34:01	24.21	104.99	22.95	1015.00	4269.17	0.73
11/30/2020 09:34:06	24.24	105.11	22.75	1016.00	4267.50	0.73
11/30/2020 09:34:12	24.28	105.16	22.85	1016.00	4261.67	0.74
11/30/2020 09:34:17	24.24	105.25	23.07	1016.00	4267.92	0.73
11/30/2020 09:34:22	24.26	105.31	23.07	1016.00	4300.00	0.74
11/30/2020 09:34:27	24.24	105.24	22.85	1016.00	4312.50	0.73
11/30/2020 09:34:32	24.22	105.34	23.17	1015.00	4254.17	0.73
11/30/2020 09:34:37	24.24	105.42	23.39	1015.00	4270.83	0.73
11/30/2020 09:34:42	24.24	105.39	23.50	1016.00	4303.33	0.73
11/30/2020 09:34:48	24.24	105.43	23.39	1016.00	4265.42	0.73
11/30/2020 09:34:53	24.24	105.39	22.75	1016.00	4258.75	0.73
11/30/2020 09:34:58	24.24	105.50	23.07	1016.00	4310.42	0.73
11/30/2020 09:35:03	24.26	105.61	22.85	1016.00	4300.42	0.74
11/30/2020 09:35:08	24.24	105.67	23.17	1016.00	4252.92	0.73
11/30/2020 09:35:13	24.24	105.72	23.71	1016.00	4291.25	0.73
